tx_007599,759,3396
tx_007600,745,291
tx_007601,981,1071
tx_007602,263,2383
tx_007603,804,2350
tx_007604,514,2618
tx_007605,611,2245
tx_007606,987,3510
tx_007607,642,1546
tx_007608,933,1627
tx_007609,183,4994
tx_007610,458,3819
tx_007611,508,3119
tx_007612,556,4911
tx_007613,799,2082
tx_007614,806,2161
tx_007615,403,1737
tx_007616,123,2547
tx_007617,990,830
tx_007618,696,164
tx_007619,262,2049
tx_007620,799,2770
tx_007621,489,4604
tx_007622,885,1413
tx_007623,412,4457
tx_007624,393,2370
tx_007625,441,863
tx_007626,770,1052
tx_007627,752,882
tx_007628,103,4084
tx_007629,605,1419
tx_007630,845,1127
tx_007631,421,3321
tx_007632,651,4077
tx_007633,321,4798
tx_007634,758,4460
tx_007635,554,4186
tx_007636,910,1090
tx_007637,827,444
tx_007638,796,3611
tx_007639,244,866
tx_007640,920,467
tx_007641,997,1714
tx_007642,120,1129
tx_007643,791,2973
tx_007644,378,4529
tx_007645,856,871
tx_007646,433,291
tx_007647,138,116
tx_007648,748,290
tx_007649,646,2645
tx_007650,868,534
tx_007651,180,3749
tx_007652,811,4234
tx_007653,981,4316
tx_007654,111,2097
tx_007655,828,4079
tx_007656,519,3520
tx_007657,366,1950
tx_007658,256,2567
tx_007659,218,3468
tx_007660,706,966
tx_007661,878,3373
tx_007662,594,643
tx_007663,151,496
tx_007664,138,1721
tx_007665,795,724
tx_007666,122,4339
tx_007667,531,1766
tx_007668,795,1857
tx_007669,453,1980
tx_007670,744,4523
tx_007671,253,2375
tx_007672,559,1545
tx_007673,397,717
tx_007674,202,508
tx_007675,630,1917
tx_007676,225,2988
tx_007677,678,3568
tx_007678,329,3706
tx_007679,554,2278
tx_007680,373,1027
tx_007681,476,2022
tx_007682,270,2060
tx_007683,899,2075
tx_007684,523,322
tx_007685,296,3453
tx_007686,366,3250
tx_007687,182,4920
tx_007688,561,531
tx_007689,137,4223
tx_007690,698,2276
tx_007691,949,3424
tx_007692,644,3685
tx_007693,320,2455
tx_007694,718,1342
tx_007695,925,3819
tx_007696,163,1254
tx_007697,499,2399
tx_007698,846,2755
tx_007699,741,2325
tx_007700,334,614
tx_007701,492,4493
tx_007702,287,2040
tx_007703,515,403
tx_007704,987,4061
tx_007705,651,1249
tx_007706,369,3307
tx_007707,784,4216
tx_007708,614,3201
tx_007709,923,829
tx_007710,671,2875
tx_007711,285,129
tx_007712,747,2066
tx_007713,805,2621
tx_007714,206,2092
tx_007715,617,992
tx_007716,688,2914
tx_007717,144,1452
tx_007718,945,4789
tx_007719,784,1496
tx_007720,660,481
tx_007721,370,1326
tx_007722,640,1420
tx_007723,605,3611
tx_007724,158,2077
tx_007725,646,3711
tx_007726,595,848
tx_007727,548,3812
tx_007728,601,2796
tx_007729,129,3451
tx_007730,150,4395
tx_007731,779,869
tx_007732,293,4689
tx_007733,582,423
tx_007734,862,1469
tx_007735,903,2761
tx_007736,132,4062
tx_007737,869,2004
tx_007738,510,1579
tx_007739,553,457
tx_007740,634,4354
tx_007741,762,4922
tx_007742,215,4524
tx_007743,378,4566
tx_007744,564,2963
tx_007745,483,1548
tx_007746,329,3269
tx_007747,976,904
tx_007748,405,2413
tx_007749,251,2117
tx_007750,552,4660
tx_007751,132,768
tx_007752,629,137
tx_007753,536,4726
tx_007754,609,1462
tx_007755,107,948
tx_007756,374,2920
tx_007757,864,1677
tx_007758,945,4005
tx_007759,235,1334
tx_007760,209,4369
tx_007761,252,4709
tx_007762,821,733
tx_007763,267,3328
tx_007764,184,515
tx_007765,250,4457
tx_007766,495,3475
tx_007767,727,3795
tx_007768,210,2942
tx_007769,350,260
tx_007770,658,4893
tx_007771,167,4905
tx_007772,877,3623
tx_007773,629,2073
tx_007774,371,244
tx_007775,917,3139
tx_007776,424,574
tx_007777,196,2607
tx_007778,525,4054
tx_007779,886,3591
tx_007780,974,3024
tx_007781,443,3783
tx_007782,114,4356
tx_007783,974,4003
tx_007784,623,4113
tx_007785,698,1704
tx_007786,777,3842
tx_007787,889,276
tx_007788,702,3803
tx_007789,710,4136
tx_007790,153,3137
tx_007791,401,1747
tx_007792,262,1668
tx_007793,772,3905
tx_007794,139,197
tx_007795,436,225
tx_007796,921,4968
tx_007797,369,2078
tx_007798,725,3122
tx_007799,851,704
tx_007800,897,580
tx_007801,488,795
tx_007802,218,3432
tx_007803,885,2878
tx_007804,748,3335
tx_007805,763,3397
tx_007806,876,3510
tx_007807,506,3286
tx_007808,726,2617
tx_007809,137,3815
tx_007810,231,4460
tx_007811,403,4127
tx_007812,200,4296
tx_007813,119,1732
tx_007814,240,372
tx_007815,779,1573
tx_007816,545,1423
tx_007817,429,1745
tx_007818,220,146
tx_007819,722,4224
tx_007820,890,1144
tx_007821,506,2031
tx_007822,251,4603
tx_007823,816,1434
tx_007824,702,1193
tx_007825,927,3860
tx_007826,226,1494
tx_007827,399,3759
tx_007828,922,1808
tx_007829,328,798
tx_007830,853,4733
tx_007831,770,4995
tx_007832,245,4972
tx_007833,365,2041
tx_007834,726,2768
tx_007835,743,4318
tx_007836,152,1279
tx_007837,688,1234
tx_007838,898,1257
tx_007839,233,3365
tx_007840,475,2054
tx_007841,365,1735
tx_007842,810,885
tx_007843,226,4078
tx_007844,282,4883
tx_007845,146,3499
tx_007846,449,1246
tx_007847,955,3770
tx_007848,316,2772
tx_007849,341,2499
tx_007850,836,1572
tx_007851,304,4301
tx_007852,921,4095
tx_007853,993,1812
tx_007854,184,593
tx_007855,494,1829
tx_007856,633,3860
tx_007857,969,1366
tx_007858,669,3569
tx_007859,170,2528
tx_007860,363,1434
tx_007861,750,3377
tx_007862,151,3279
tx_007863,698,4028
tx_007864,427,2748
tx_007865,482,1462
tx_007866,594,1237
tx_007867,979,1205
tx_007868,358,2439
tx_007869,189,3598
tx_007870,931,3410
tx_007871,311,498
tx_007872,339,1158
tx_007873,695,1007
tx_007874,892,1928
tx_007875,698,3459
tx_007876,915,295
tx_007877,727,984
tx_007878,206,1503
tx_007879,776,4987
tx_007880,312,4941
tx_007881,235,3269
tx_007882,171,3057
tx_007883,213,4957
tx_007884,624,476
tx_007885,965,2794
tx_007886,477,3116
tx_007887,256,1192
tx_007888,306,939
tx_007889,431,1138
tx_007890,263,751
tx_007891,590,4414
tx_007892,657,4585
tx_007893,168,4205
tx_007894,918,2992
tx_007895,866,3104
tx_007896,144,1816
tx_007897,562,1550
tx_007898,249,2735
tx_007899,795,3706
tx_007900,632,1085
tx_007901,810,2853
tx_007902,534,3137
tx_007903,400,4453
tx_007904,720,1735
tx_007905,148,1503
tx_007906,962,3042
tx_007907,760,2447
tx_007908,427,2728
tx_007909,620,2564
tx_007910,904,1822
tx_007911,997,4046
tx_007912,671,2488
tx_007913,660,4462
tx_007914,929,4857
tx_007915,588,2184
tx_007916,109,4141
tx_007917,567,888
tx_007918,205,4180
tx_007919,448,1689
tx_007920,239,3529
tx_007921,925,4468
tx_007922,626,4711
tx_007923,424,3671
tx_007924,187,1666
tx_007925,980,2292
tx_007926,475,4882
tx_007927,334,2079
tx_007928,890,3364
tx_007929,369,4759
tx_007930,370,818
tx_007931,555,2822
tx_007932,770,2539
tx_007933,939,937
tx_007934,408,1448
tx_007935,252,3813
tx_007936,822,2286
tx_007937,326,3740
tx_007938,855,1875
tx_007939,681,2452
tx_007940,595,4739
tx_007941,492,2688
tx_007942,808,3935
tx_007943,130,1184
tx_007944,207,1341
tx_007945,646,4260
tx_007946,638,4816
tx_007947,984,4846
tx_007948,836,4953
tx_007949,445,2899
tx_007950,657,4107
tx_007951,931,4234
tx_007952,512,467
tx_007953,202,332
tx_007954,749,271
tx_007955,625,3365
tx_007956,451,672
tx_007957,147,1625
tx_007958,182,986
tx_007959,230,2084
tx_007960,638,3105
tx_007961,680,1691
tx_007962,680,3055
tx_007963,646,613
tx_007964,122,4545
tx_007965,193,2830
tx_007966,808,2406
tx_007967,426,4916
tx_007968,156,2866
tx_007969,227,2857
tx_007970,117,1836
tx_007971,351,1502
tx_007972,515,4813
tx_007973,873,699
tx_007974,981,3370
tx_007975,408,1140
tx_007976,147,1844
tx_007977,378,4650
tx_007978,578,1943
tx_007979,343,4773
tx_007980,128,4724
tx_007981,875,4059
tx_007982,155,708
tx_007983,521,1475
tx_007984,788,4194
tx_007985,112,855
tx_007986,179,175
tx_007987,245,3081
tx_007988,956,635
tx_007989,192,456
tx_007990,782,2011
tx_007991,980,3414
tx_007992,764,3964
tx_007993,471,2606
tx_007994,690,2054
tx_007995,874,934
tx_007996,843,206
tx_007997,149,4929
tx_007998,107,937
tx_007999,898,3350
tx_008000,120,749
tx_008001,540,2339
tx_008002,548,2360
tx_008003,360,1847
tx_008004,129,3223
tx_008005,266,3508
tx_008006,591,2940
tx_008007,324,3796
tx_008008,559,716
tx_008009,330,1366
tx_008010,609,787
tx_008011,469,1189
tx_008012,826,2973
tx_008013,829,3017
tx_008014,285,1834
tx_008015,542,4411
tx_008016,984,2911
tx_008017,447,2154
tx_008018,167,1095
tx_008019,766,1780
tx_008020,263,1467
tx_008021,659,4422
tx_008022,509,2325
tx_008023,143,1341
tx_008024,245,4109
tx_008025,780,1568
tx_008026,202,2948
tx_008027,472,3167
tx_008028,464,2910
tx_008029,931,1939
tx_008030,425,2928
tx_008031,382,3949
tx_008032,741,376
tx_008033,727,1332
tx_008034,461,1064
tx_008035,621,1985
tx_008036,655,3720
tx_008037,381,792
tx_008038,175,2416
tx_008039,298,896
tx_008040,299,2831
tx_008041,496,269
tx_008042,508,1740
tx_008043,361,947
tx_008044,192,4862
tx_008045,357,729
tx_008046,142,863
tx_008047,257,3252
tx_008048,797,748
tx_008049,170,4082
tx_008050,164,4600
tx_008051,347,2305
tx_008052,805,829
tx_008053,347,4075
tx_008054,193,3039
tx_008055,206,1382
tx_008056,173,4868
tx_008057,653,1300
tx_008058,572,2227
tx_008059,802,3025
tx_008060,391,3808
tx_008061,683,3659
tx_008062,599,1595
tx_008063,244,1675
tx_008064,157,3986
tx_008065,245,3122
tx_008066,910,4412
tx_008067,323,653
tx_008068,128,4785
tx_008069,957,860
tx_008070,235,3139
tx_008071,980,1934
tx_008072,244,1019
tx_008073,177,2465
tx_008074,899,3783
tx_008075,317,836
tx_008076,484,311
tx_008077,896,4112
tx_008078,522,4726
tx_008079,580,134
tx_008080,646,159
tx_008081,539,2078
tx_008082,962,4672
tx_008083,582,4424
tx_008084,287,680
tx_008085,844,1637
tx_008086,683,1414
tx_008087,300,4442
tx_008088,531,258
tx_008089,111,3913
tx_008090,192,1199
tx_008091,103,1881
tx_008092,326,4548
tx_008093,734,3833
tx_008094,390,3932
tx_008095,967,129
tx_008096,891,592
tx_008097,188,4687
tx_008098,765,1890
tx_008099,458,569
tx_008100,811,322
tx_008101,770,4269
tx_008102,987,3760
tx_008103,635,556
tx_008104,108,4402
tx_008105,723,1347
tx_008106,631,4480
tx_008107,117,2453
tx_008108,822,3023
tx_008109,726,2367
tx_008110,879,361
tx_008111,535,4777
tx_008112,123,971
tx_008113,482,1275
tx_008114,925,784
tx_008115,814,1255
tx_008116,820,3063
tx_008117,986,3439
tx_008118,291,4088
tx_008119,292,3379
tx_008120,472,935
tx_008121,280,467
tx_008122,783,2213
tx_008123,837,1852
tx_008124,992,1968
tx_008125,597,1644
tx_008126,295,1911
tx_008127,793,337
tx_008128,328,1036
tx_008129,393,1532
tx_008130,308,2776
tx_008131,605,4179
tx_008132,173,1520
tx_008133,453,4763
tx_008134,904,1565
tx_008135,315,573
tx_008136,555,812
tx_008137,181,4758
tx_008138,817,2605
tx_008139,294,852
tx_008140,545,2884
tx_008141,429,4527
tx_008142,980,700
tx_008143,442,2425
tx_008144,950,721
tx_008145,616,2295
tx_008146,516,4478
tx_008147,982,4337
tx_008148,662,1718
tx_008149,717,4112
tx_008150,180,4092
tx_008151,834,2060
tx_008152,314,1946
tx_008153,351,1471
tx_008154,908,941
tx_008155,563,2961
tx_008156,806,4883
tx_008157,712,148
tx_008158,323,690
tx_008159,508,3051
tx_008160,831,4040
tx_008161,987,1041
tx_008162,869,3357
tx_008163,352,4571
tx_008164,427,1981
tx_008165,520,948
tx_008166,106,3627
tx_008167,377,2965
tx_008168,631,2931
tx_008169,349,4719
tx_008170,763,2815
tx_008171,440,1631
tx_008172,837,2258
tx_008173,423,3071
tx_008174,173,4628
tx_008175,193,4583
tx_008176,784,3649
tx_008177,463,2294
tx_008178,715,3271
tx_008179,696,3279
tx_008180,280,4872
tx_008181,128,1026
tx_008182,960,1397
tx_008183,945,2080
tx_008184,812,1227
tx_008185,384,4138
tx_008186,854,2064
tx_008187,954,2998
tx_008188,598,4068
tx_008189,136,986
tx_008190,981,3286
tx_008191,959,1047
tx_008192,523,4821
tx_008193,740,2646
tx_008194,544,2847
tx_008195,824,4597
tx_008196,596,1562
tx_008197,716,3387
tx_008198,558,4417
tx_008199,249,4444
tx_008200,941,841
tx_008201,856,1080
tx_008202,886,2079
tx_008203,341,827
tx_008204,536,1028
tx_008205,947,2817
tx_008206,543,317
tx_008207,365,4588
tx_008208,835,1601
tx_008209,686,2360
tx_008210,172,531
tx_008211,432,2183
tx_008212,887,3193
tx_008213,540,3217
tx_008214,349,2410
tx_008215,407,1939
tx_008216,396,236
tx_008217,111,450
tx_008218,500,261
tx_008219,581,3514
tx_008220,851,2175
tx_008221,178,3545
tx_008222,292,4106
tx_008223,731,2086
tx_008224,218,4679
tx_008225,609,4348
tx_008226,896,1853
tx_008227,815,1562
tx_008228,296,1405
tx_008229,636,260
tx_008230,574,4111
tx_008231,811,822
tx_008232,949,4822
tx_008233,628,2686
tx_008234,765,970
tx_008235,867,1731
tx_008236,703,4632
tx_008237,459,986
tx_008238,506,3330
tx_008239,716,3712
tx_008240,799,2685
tx_008241,403,1180
tx_008242,831,1437
tx_008243,295,3633
tx_008244,501,1625
tx_008245,159,4395
tx_008246,406,4689
tx_008247,621,2743
tx_008248,478,4473
tx_008249,194,3848
tx_008250,999,3850
tx_008251,675,4111
tx_008252,347,2483
tx_008253,763,634
tx_008254,404,3551
tx_008255,225,4193
tx_008256,175,3491
tx_008257,332,1488
tx_008258,831,3563
tx_008259,436,3501
tx_008260,629,1420
tx_008261,581,789
tx_008262,978,1746
tx_008263,590,2923
tx_008264,787,1278
tx_008265,940,180
tx_008266,694,2773
tx_008267,826,3539
tx_008268,374,2324
tx_008269,551,101
tx_008270,879,2500
tx_008271,602,3648
tx_008272,381,3861
tx_008273,215,2476
tx_008274,706,3656
tx_008275,528,1241
tx_008276,916,4987
tx_008277,454,4271
tx_008278,739,2910
tx_008279,665,1328
tx_008280,337,2762
tx_008281,279,3529
tx_008282,584,1888
tx_008283,398,2462
tx_008284,794,2553
tx_008285,604,2191
tx_008286,396,4569
tx_008287,915,2558
tx_008288,302,2224
tx_008289,654,2127
tx_008290,425,1169
tx_008291,680,389
tx_008292,620,3497
tx_008293,381,4310
tx_008294,676,1189
tx_008295,371,2106
tx_008296,368,4701
tx_008297,899,3414
tx_008298,225,178
tx_008299,687,979
tx_008300,671,1340
tx_008301,760,280
tx_008302,383,3686
tx_008303,263,2403
tx_008304,822,2021
tx_008305,292,1318
tx_008306,432,3795
tx_008307,790,1577
tx_008308,754,4064
tx_008309,623,1743
tx_008310,105,1736
tx_008311,874,996
tx_008312,541,397
tx_008313,455,2226
tx_008314,378,4448
tx_008315,571,3239
tx_008316,119,3231
tx_008317,952,1804
tx_008318,362,2001
tx_008319,757,1871
tx_008320,258,850
tx_008321,916,3751
tx_008322,287,946
tx_008323,389,602
tx_008324,653,2053
tx_008325,172,2939
tx_008326,830,4839
tx_008327,307,1208
tx_008328,603,4688
tx_008329,602,2046
tx_008330,250,3651
tx_008331,612,3726
tx_008332,808,764
tx_008333,413,3349
tx_008334,594,2922
tx_008335,394,2162
tx_008336,283,2411
tx_008337,183,1274
tx_008338,320,412
tx_008339,973,4804
tx_008340,447,2812
tx_008341,832,3003
tx_008342,834,1430
tx_008343,864,3544
tx_008344,280,776
tx_008345,483,3189
tx_008346,727,370
tx_008347,483,1944
tx_008348,202,2989
tx_008349,883,2569
tx_008350,357,1607
tx_008351,125,1377
tx_008352,863,1398
tx_008353,665,4586
tx_008354,317,4365
tx_008355,269,3412
tx_008356,554,3946
tx_008357,686,3043
tx_008358,834,2196
tx_008359,888,2869
tx_008360,185,1647
tx_008361,340,2808
tx_008362,917,3737
tx_008363,944,3437
tx_008364,305,4247
tx_008365,902,1881
tx_008366,957,4014
tx_008367,879,3588
tx_008368,975,4807
tx_008369,521,4323
tx_008370,634,1883
tx_008371,694,1218
tx_008372,402,4489
tx_008373,423,2909
tx_008374,156,2817
tx_008375,714,1693
tx_008376,575,432
tx_008377,222,2790
tx_008378,910,2589
tx_008379,443,1636
tx_008380,481,2368
tx_008381,649,4222
tx_008382,834,3652
tx_008383,393,1377
tx_008384,465,994
tx_008385,688,3155
tx_008386,440,2845
tx_008387,630,3780
tx_008388,199,3616
tx_008389,584,1437
tx_008390,943,1775
tx_008391,542,2322
tx_008392,939,1650
tx_008393,337,1563
tx_008394,354,1431
tx_008395,578,3695
tx_008396,300,515
tx_008397,598,1211
tx_008398,484,1072
tx_008399,663,2529
tx_008400,935,806
tx_008401,369,4697
tx_008402,985,2680
tx_008403,533,4076
tx_008404,998,2453
tx_008405,965,4987
tx_008406,723,1259
tx_008407,812,2725
tx_008408,595,414
tx_008409,399,4657
tx_008410,962,312
tx_008411,533,4445
tx_008412,171,1467
tx_008413,581,2854
tx_008414,546,2318
tx_008415,450,3902
tx_008416,643,3332
tx_008417,539,839
tx_008418,228,662
tx_008419,382,1420
tx_008420,212,510
tx_008421,814,2162
tx_008422,209,1477
tx_008423,762,2824
tx_008424,527,3725
tx_008425,790,1742
tx_008426,476,2395
tx_008427,400,2598
tx_008428,408,2599
tx_008429,485,4591
tx_008430,278,3687
tx_008431,839,487
tx_008432,724,3010
tx_008433,316,4829
tx_008434,468,2377
tx_008435,877,1841
tx_008436,762,4540
tx_008437,953,3982
tx_008438,616,3609
tx_008439,482,766
tx_008440,527,4347
tx_008441,638,1554
tx_008442,690,1254
tx_008443,679,2393
tx_008444,774,1032
tx_008445,232,5000
tx_008446,347,1361
tx_008447,786,1834
tx_008448,828,3570
tx_008449,963,2498
tx_008450,375,4156
tx_008451,612,2124
tx_008452,124,333
tx_008453,399,774
tx_008454,838,491
tx_008455,871,935
tx_008456,432,4583
tx_008457,661,841
tx_008458,402,3459
tx_008459,772,3482
tx_008460,444,1697
tx_008461,280,3901
tx_008462,229,3251
tx_008463,338,4689
tx_008464,181,839
tx_008465,492,1943
tx_008466,986,2063
tx_008467,914,2020
tx_008468,447,2831
tx_008469,721,592
tx_008470,603,1365
tx_008471,726,1008
tx_008472,836,1279
tx_008473,528,1521
tx_008474,194,2817
tx_008475,145,4290
tx_008476,843,1084
tx_008477,862,4254
tx_008478,829,4081
tx_008479,542,2111
tx_008480,144,4991
tx_008481,229,2031
tx_008482,499,2771
tx_008483,242,1550
tx_008484,887,1274
tx_008485,148,3211
tx_008486,839,1844
tx_008487,899,4395
tx_008488,772,3432
tx_008489,523,1011
tx_008490,249,725
tx_008491,265,2903
tx_008492,258,2644
tx_008493,592,886
tx_008494,693,517
tx_008495,974,4444
tx_008496,463,4224
tx_008497,806,652
tx_008498,385,3263
tx_008499,906,705
tx_008500,640,4628
tx_008501,167,4520
tx_008502,176,3157
tx_008503,159,3592
tx_008504,885,3169
tx_008505,220,4540
tx_008506,820,1026
tx_008507,605,4565
tx_008508,978,791
tx_008509,561,2984
tx_008510,666,4704
tx_008511,884,2213
tx_008512,320,1987
tx_008513,137,474
tx_008514,895,1515
tx_008515,240,1386
tx_008516,370,1444
tx_008517,771,172
tx_008518,684,3600
tx_008519,510,1164
tx_008520,442,749
tx_008521,823,4443
tx_008522,711,2298
tx_008523,457,4316
tx_008524,316,1519
tx_008525,273,3637
tx_008526,985,1777
tx_008527,938,1984
tx_008528,160,3415
tx_008529,149,4255
tx_008530,768,1594
tx_008531,263,594
tx_008532,268,2575
tx_008533,241,827
tx_008534,667,4051
tx_008535,238,3805
tx_008536,408,2472
tx_008537,385,1057
tx_008538,461,1715
tx_008539,839,526
tx_008540,815,1955
tx_008541,600,3948
tx_008542,830,969
tx_008543,896,2864
tx_008544,756,4712
tx_008545,593,4904
tx_008546,516,1416
tx_008547,859,4458
tx_008548,687,3704
tx_008549,706,3194
tx_008550,371,815
tx_008551,186,3088
tx_008552,894,3447
tx_008553,276,3082
tx_008554,104,573
tx_008555,628,4804
tx_008556,523,3576
tx_008557,576,2908
tx_008558,626,4562
tx_008559,318,4833
tx_008560,305,3110
tx_008561,809,708
tx_008562,559,1177
tx_008563,942,4917
tx_008564,975,1295
tx_008565,590,1728
tx_008566,308,4485
tx_008567,402,4144
tx_008568,752,2831
tx_008569,939,1522
tx_008570,915,4025
tx_008571,349,1137
tx_008572,152,1656
tx_008573,463,537
tx_008574,239,2022
tx_008575,902,518
tx_008576,588,3481
tx_008577,922,2434
tx_008578,437,3726
tx_008579,968,2929
tx_008580,797,175
tx_008581,578,4295
tx_008582,204,126
tx_008583,733,3394
tx_008584,766,1825
tx_008585,911,2797
tx_008586,572,1795
tx_008587,674,1522
tx_008588,412,3607
tx_008589,666,339
tx_008590,657,734
tx_008591,345,1870
tx_008592,238,1617
tx_008593,823,4537
tx_008594,949,4810
tx_008595,468,3023
tx_008596,461,4623
tx_008597,716,3490
tx_008598,155,1501
tx_008599,402,1881
tx_008600,767,1480
tx_008601,413,330
tx_008602,772,3445
tx_008603,591,1322
tx_008604,232,1535
tx_008605,465,4796
tx_008606,118,847
tx_008607,534,4978
tx_008608,189,1563
tx_008609,910,3374
tx_008610,984,2918
tx_008611,167,4510
tx_008612,634,3652
tx_008613,369,1784
tx_008614,396,248
tx_008615,357,1854
tx_008616,548,2704
tx_008617,776,231
tx_008618,491,659
tx_008619,301,4349
tx_008620,958,1866
tx_008621,623,1151
tx_008622,830,3732
tx_008623,189,2907
tx_008624,274,2015
tx_008625,249,2629
tx_008626,102,1044
tx_008627,825,4053
tx_008628,695,3311
tx_008629,114,1522
tx_008630,586,4570
tx_008631,205,3148
tx_008632,567,3816
tx_008633,632,1104
tx_008634,373,1266
tx_008635,779,4426
tx_008636,685,2070
tx_008637,469,603
tx_008638,214,2984
tx_008639,103,2975
tx_008640,207,1815
tx_008641,753,2865
tx_008642,519,255
tx_008643,532,552
tx_008644,242,633
tx_008645,321,3551
tx_008646,176,910
tx_008647,772,1129
tx_008648,922,3727
tx_008649,838,4087
tx_008650,123,1083
tx_008651,728,1761
tx_008652,396,1552
tx_008653,800,2775
tx_008654,371,4984
tx_008655,366,4948
tx_008656,943,4837
tx_008657,278,1997
tx_008658,956,1661
tx_008659,498,872
tx_008660,783,437
tx_008661,919,1147
tx_008662,930,4090
tx_008663,727,1414
tx_008664,647,4319
tx_008665,964,3124
tx_008666,626,3195
tx_008667,510,1019
tx_008668,946,390
tx_008669,647,3408
tx_008670,911,3030
tx_008671,524,1766
tx_008672,509,1381
tx_008673,319,4688
tx_008674,229,673
tx_008675,683,969
tx_008676,260,2827
tx_008677,483,4041
tx_008678,942,4791
tx_008679,236,1772
tx_008680,783,3464
tx_008681,847,1387
tx_008682,778,757
tx_008683,760,1726
tx_008684,816,3890
tx_008685,561,603
tx_008686,918,2422
tx_008687,303,3220
tx_008688,634,2077
tx_008689,883,3596
tx_008690,306,1050
tx_008691,117,2128
tx_008692,383,2456
tx_008693,476,1187
tx_008694,639,444
tx_008695,952,2517
tx_008696,547,4744
tx_008697,106,1257
tx_008698,608,2705
tx_008699,809,2549
tx_008700,278,4963
tx_008701,841,2000
tx_008702,987,1638
tx_008703,437,1201
tx_008704,273,3935
tx_008705,846,3668
tx_008706,918,491
tx_008707,869,2098
tx_008708,652,1441
tx_008709,966,2262
tx_008710,284,3539
tx_008711,995,2735
tx_008712,898,4356
tx_008713,532,2525
tx_008714,276,3357
tx_008715,881,858
tx_008716,549,472
tx_008717,892,4929
tx_008718,204,908
tx_008719,217,4623
tx_008720,139,4248
tx_008721,232,4763
tx_008722,340,4616
tx_008723,412,939
tx_008724,451,237
tx_008725,423,3129
tx_008726,740,3721
tx_008727,987,1271
tx_008728,397,3092
tx_008729,911,4106
tx_008730,313,1348
tx_008731,860,2751
tx_008732,225,772
tx_008733,955,786
tx_008734,245,4241
tx_008735,270,665
tx_008736,538,1094
tx_008737,931,1928
tx_008738,589,1947
tx_008739,855,4667
tx_008740,615,582
tx_008741,501,4983
tx_008742,477,4455
tx_008743,754,1025
tx_008744,968,2671
tx_008745,916,1145
tx_008746,398,1393
tx_008747,542,1335
tx_008748,485,3843
tx_008749,424,4305
tx_008750,526,837
tx_008751,750,465
tx_008752,195,4494
tx_008753,583,664
tx_008754,367,4315
tx_008755,361,2258
tx_008756,545,1451
tx_008757,236,3799
tx_008758,518,1576
tx_008759,123,2644
tx_008760,671,4050
tx_008761,439,4464
tx_008762,330,2058
tx_008763,298,1190
tx_008764,321,4117
tx_008765,399,1218
tx_008766,387,115
tx_008767,750,4063
tx_008768,879,3034
tx_008769,962,3411
tx_008770,491,4638
tx_008771,550,4741
tx_008772,648,2684
tx_008773,810,4782
tx_008774,538,1182
tx_008775,499,2734
tx_008776,887,2211
tx_008777,910,4955
tx_008778,423,3482
tx_008779,299,4605
tx_008780,868,2349
tx_008781,160,4605
tx_008782,787,328
tx_008783,698,2832
tx_008784,725,2177
tx_008785,836,4573
tx_008786,437,4410
tx_008787,804,3185
tx_008788,663,3608
tx_008789,658,896
tx_008790,168,3165
tx_008791,1000,2937
tx_008792,976,986
tx_008793,971,184
tx_008794,376,3841
tx_008795,312,488
tx_008796,773,2883
tx_008797,590,4165
tx_008798,120,965
tx_008799,979,555
tx_008800,459,304
tx_008801,848,1354
tx_008802,702,3241
tx_008803,419,2025
tx_008804,313,1847
tx_008805,311,2443
tx_008806,388,3831
tx_008807,333,2785
tx_008808,203,3103
tx_008809,675,401
tx_008810,930,3498
tx_008811,465,2005
tx_008812,408,2631
tx_008813,750,414
tx_008814,714,4292
tx_008815,328,885
tx_008816,847,2064
tx_008817,270,1713
tx_008818,679,585
tx_008819,373,2623
tx_008820,164,1643
tx_008821,622,2754
tx_008822,769,1610
tx_008823,627,3863
tx_008824,171,4535
tx_008825,425,2894
tx_008826,926,4987
tx_008827,531,3166
tx_008828,695,1776
tx_008829,680,3143
tx_008830,655,3368
tx_008831,418,1917
tx_008832,968,1304
tx_008833,901,3661
tx_008834,236,926
tx_008835,932,1660
tx_008836,707,1974
tx_008837,216,203
tx_008838,809,1454
tx_008839,316,4133
tx_008840,680,3582
tx_008841,897,1756
tx_008842,346,1180
tx_008843,899,692
tx_008844,867,4737
tx_008845,921,4135
tx_008846,932,1877
tx_008847,480,3106
tx_008848,102,3072
tx_008849,906,3430
tx_008850,510,1954
tx_008851,214,4318
tx_008852,619,4474
tx_008853,223,1378
tx_008854,801,3925
tx_008855,491,1274
tx_008856,220,831
tx_008857,971,4931
tx_008858,825,3525
tx_008859,325,1510
tx_008860,831,4426
tx_008861,406,4799
tx_008862,829,794
tx_008863,781,462
tx_008864,204,1039
tx_008865,994,3724
tx_008866,352,3415
tx_008867,995,2829
tx_008868,610,2596
tx_008869,843,105
tx_008870,410,2119
tx_008871,110,499
tx_008872,105,567
tx_008873,516,1358
tx_008874,643,1857
tx_008875,577,1991
tx_008876,490,4803
tx_008877,667,3891
tx_008878,259,2051
tx_008879,687,3197
tx_008880,364,2737
tx_008881,376,897
tx_008882,968,4312
tx_008883,983,1412
tx_008884,821,609
tx_008885,754,3519
tx_008886,286,2689
tx_008887,301,793
tx_008888,622,3775
tx_008889,334,2542
tx_008890,135,4933
tx_008891,530,1154
tx_008892,401,887
